Citizen ID,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30
C54873,CENTAUR,$10 ,$33 ,$25 ,$49 ,$267 ,0,33,0,83,1,Consultant,6,1,55+,0,1,3,18,0.5,5,primary,,,,,3,3,0,170000
C54874,COSMOS,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Others,6,2,45-55,1,0,4,9,0.9,1,primary,,,,1,3,2,,0
C54875,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$100 ,0,0,0,0,0,Magician,6,4,55+,1,0,2,40,0.9,5,MBA,,,,2,6,4,0,40000
C54876,CENTAUR,$10 ,$23 ,$72 ,$76 ,$369 ,0,32,12,104,2,Director,6,4,55+,1,0,3,30,0.4,4,primary,,,,,,,0,0
C54877,CENTAUR,$686 ,$93 ,$595 ,$40 ,$374 ,8,189,15,150,0,Others,6,3,25-35,0,0,4,10,0.2,2,primary,3,,,,4,1,,0
C54878,CENTAUR,$10 ,$16 ,$25 ,$40 ,$100 ,0,3,0,0,0,Senior Management,6,3,25-35,1,0,1,41,0.9,3,primary,7,,,1,10,2,0,0
C54879,CENTAUR,$316 ,$109 ,$38 ,$799 ,"$3,133 ",5,184,4,522,16,Others,6,4,25-35,1,0,1,12,0.4,1,primary,,,,,,,,0
C54880,CENTAUR,$258 ,$18 ,$25 ,$40 ,$152 ,5,6,0,48,0,Director,6,3,45-55,0,1,1,35,0.2,4,primary,5,,,1,6,,0,120000
C54881,CENTAUR,$124 ,$34 ,$87 ,$96 ,$933 ,1,25,5,98,2,Others,6,3,35-45,1,1,4,45,0.1,3,primary,,,,,,,,0
C54882,CENTAUR,$367 ,$26 ,$25 ,$458 ,"$1,353 ",3,17,0,269,9,Director,6,3,25-35,0,1,3,6,0.4,4,primary,11,,,1,12,,0,0
C54883,ODYSSEY,$96 ,$70 ,$52 ,$155 ,"$1,150 ",1,67,2,324,4,Others,6,3,35-45,1,0,5,46,0.4,3,primary,,,,,9,9,,0
C54884,ODYSSEY,$10 ,$20 ,$25 ,$40 ,$114 ,0,10,0,10,0,Consultant,6,5,35-45,1,1,2,17,0.2,1,primary,,,,,,,0,120000
C54885,EBONY,$10 ,$18 ,$25 ,$71 ,$113 ,0,6,0,15,3,Magician,6,2,45-55,1,0,1,19,0.5,4,primary,2,,,5,10,3,0,40000
C54886,CENTAUR,$16 ,$17 ,$25 ,$40 ,"$2,573 ",2,5,1,138,0,Consultant,6,2,18-24,0,0,2,21,0.9,2,primary,10,,,,16,6,1,0
C54887,CENTAUR,$284 ,$27 ,$110 ,$60 ,$199 ,7,33,7,104,1,Director,6,2,18-24,1,1,4,23,0.5,2,primary,2,,,1,3,,0,120000
C54888,TOKUGAWA,$956 ,$29 ,$280 ,$40 ,$272 ,12,15,10,96,0,Others,6,4,35-45,1,1,3,21,0.2,4,primary,,,,,,,,0
C54889,CENTAUR,"$3,071 ",$141 ,"$1,243 ",$107 ,"$3,461 ",26,159,23,477,10,Director,6,2,45-55,1,1,1,49,0.8,4,primary,,,,,,,0,250000
C54890,CENTAUR,$24 ,$20 ,$42 ,$160 ,$782 ,2,27,6,705,2,Director,6,3,35-45,0,1,5,9,0.7,4,primary,12,,,3,16,1,1,0
C54891,ODYSSEY,$557 ,$60 ,$184 ,$40 ,$398 ,17,65,10,160,0,Senior Management,6,3,45-55,0,1,4,31,0.3,2,primary,2,,,,14,12,0,200000
C54892,ODYSSEY,$10 ,$15 ,$59 ,$206 ,$134 ,0,0,1,15,4,Others,6,3,45-55,1,1,3,19,0.8,4,primary,,,,3,5,2,,0
C54893,ODYSSEY,$29 ,$17 ,$25 ,$48 ,$274 ,1,4,0,114,2,Others,6,2,25-35,1,1,5,7,0.9,3,primary,,,,1,16,15,,0
C54894,CENTAUR,$225 ,$43 ,$41 ,$212 ,$237 ,9,82,1,163,13,Consultant,6,2,35-45,0,1,4,2,0.6,3,primary,13,,,4,17,,,150000
C54895,COSMOS,$10 ,$15 ,$25 ,$40 ,$102 ,0,0,0,4,0,Middle Management,6,5,55+,0,1,2,2,0.8,3,primary,,,,2,5,3,,90000
C54896,COSMOS,$152 ,$15 ,$25 ,$40 ,$122 ,3,0,0,25,0,Consultant,6,2,18-24,0,0,4,38,0.1,1,primary,,,,9,22,13,,18000
C54897,CENTAUR,$48 ,$54 ,$93 ,$44 ,$156 ,1,199,3,86,1,Consultant,6,1,35-45,1,1,5,47,0.3,5,primary,,,,2,2,,0,110000
C54898,ODYSSEY,$10 ,$15 ,$25 ,$79 ,$301 ,0,2,0,55,2,Others,6,3,55+,1,0,1,38,0.7,4,primary,,,,,18,18,,0
C54899,COSMOS,$10 ,$17 ,$32 ,$50 ,$316 ,0,4,1,184,1,Director,6,3,35-45,1,0,1,29,1,2,primary,,,,2,5,3,0,0
C54900,CENTAUR,"$1,349 ",$140 ,"$1,251 ",$84 ,"$1,931 ",36,151,13,290,2,Others,6,4,45-55,0,1,1,29,0.2,3,primary,4,,,,4,,,0
C54901,COSMOS,$10 ,$24 ,$27 ,$59 ,$197 ,0,25,1,58,2,Director,6,3,55+,1,1,1,17,0.5,1,MBA,,,,10,12,2,0,40000
C54902,ODYSSEY,$10 ,$29 ,$30 ,$56 ,$180 ,0,38,2,98,2,Director,6,2,25-35,0,0,3,22,0.5,2,primary,,,,,23,23,0,50000
C54903,CENTAUR,"$1,014 ",$82 ,$344 ,$40 ,$361 ,14,93,14,142,0,Others,6,3,35-45,1,1,0,17,0.2,2,primary,4,,,3,8,1,,0
C54904,CENTAUR,$10 ,$44 ,$25 ,$102 ,$443 ,0,46,0,158,6,Consultant,6,5,25-35,1,0,0,48,0.5,4,primary,1,,,,1,,1,0
C54905,COSMOS,$33 ,$29 ,$47 ,$51 ,$264 ,2,42,2,189,3,Magician,6,2,35-45,1,0,1,20,0.8,2,MBA,,,,1,3,2,0,120000
C54906,CENTAUR,$249 ,$21 ,$41 ,$40 ,$159 ,5,13,1,33,0,Others,6,3,35-45,1,0,1,47,0.4,2,MBA,2,,,,2,,,0
C54907,ODYSSEY,$10 ,$15 ,$145 ,$40 ,$104 ,0,1,2,4,0,Others,6,3,18-24,0,1,1,33,0.7,5,primary,1,,,,3,2,,0
C54908,CENTAUR,$27 ,$15 ,$31 ,$72 ,$205 ,2,6,1,57,1,Doctor,6,2,45-55,0,1,1,27,1,4,primary,4,,1,2,7,,1,0
C54909,CENTAUR,$36 ,$41 ,$266 ,$192 ,$340 ,7,40,4,177,4,Consultant,6,3,35-45,0,1,3,9,0.8,5,primary,2,,,,2,,0,160000
C54910,CENTAUR,"$1,043 ",$20 ,$57 ,$40 ,$146 ,13,8,3,31,0,Others,6,2,45-55,1,1,5,32,0.3,3,primary,3,,,,3,,,0
C54911,CENTAUR,$205 ,$18 ,$75 ,$62 ,$196 ,7,12,2,63,2,Doctor,6,3,45-55,1,0,3,45,0.9,4,primary,8,2,,,10,,0,150000
C54912,CENTAUR,$490 ,$26 ,$25 ,$53 ,$301 ,4,19,0,139,1,Others,6,3,35-45,0,1,3,8,0.4,3,primary,,,,,,,,0
C54913,ODYSSEY,$19 ,$80 ,$147 ,$169 ,$375 ,1,73,7,93,8,Others,6,4,18-24,0,1,5,49,0.3,4,primary,,,,1,12,11,,0
C54914,CENTAUR,$85 ,$16 ,$25 ,$101 ,$201 ,3,4,0,48,6,Director,6,5,45-55,0,0,3,12,0.2,1,primary,,,,,,,0,0
C54915,CENTAUR,$10 ,$34 ,$25 ,$153 ,$605 ,0,143,0,293,6,Teacher,6,5,35-45,0,0,5,32,0.9,3,primary,,,,,,,0,0
C54916,CENTAUR,"$1,679 ",$144 ,$327 ,$59 ,$477 ,24,197,14,249,1,Pilot,6,3,25-35,1,0,1,13,0.3,5,primary,25,,,4,32,,0,250000
C54917,CENTAUR,$381 ,$122 ,$61 ,$109 ,"$2,438 ",4,270,5,555,7,Others,6,4,35-45,0,0,1,27,0.9,2,primary,2,,,,2,,,0
C54918,CENTAUR,"$1,372 ",$207 ,"$1,608 ",$484 ,"$6,270 ",46,276,33,474,14,Others,6,3,25-35,0,0,2,33,0.4,3,primary,4,,1,,5,,,0
C54919,CENTAUR,$459 ,$122 ,$564 ,$90 ,"$1,007 ",10,139,9,262,2,Doctor,6,4,35-45,0,1,2,36,1,4,primary,4,,2,,6,,0,250001
C54920,CENTAUR,$709 ,$44 ,$466 ,$235 ,$280 ,25,81,13,140,4,Consultant,6,3,45-55,1,0,4,21,0.3,1,primary,1,,,17,25,7,1,0
C54921,CENTAUR,"$6,384 ",$309 ,"$1,589 ",$241 ,"$2,442 ",81,441,71,597,11,Doctor,6,3,18-24,0,0,3,17,0.4,3,primary,1,,,,1,,17,0
C54922,CENTAUR,"$7,359 ",$74 ,$25 ,$68 ,"$1,032 ",34,130,8,268,2,Director,6,3,55+,0,1,4,48,0.8,4,primary,7,2,,,9,,0,0
C54923,CENTAUR,$262 ,$15 ,$87 ,$881 ,"$3,095 ",8,1,3,114,9,Others,6,2,35-45,1,1,0,5,0.6,3,primary,5,,,,5,,,0
C54924,ODYSSEY,$10 ,$47 ,$76 ,$521 ,$501 ,0,42,2,222,28,Director,6,2,55+,0,0,1,47,0.8,2,primary,25,,,,36,36,0,275000
C54925,CENTAUR,$376 ,$37 ,$25 ,$53 ,$237 ,8,29,0,109,1,Others,6,4,45-55,0,0,3,11,0.1,2,primary,,,,,,,,0
C54926,ODYSSEY,$10 ,$20 ,$25 ,$69 ,$207 ,0,27,0,65,9,Self Employed,6,4,45-55,0,0,4,34,0.2,3,primary,,,,,15,15,0,165000
C54927,COSMOS,$327 ,$18 ,$25 ,$40 ,$176 ,6,22,0,121,0,Magician,6,2,45-55,1,1,0,38,0.6,2,primary,5,,,11,25,9,0,53000
C54928,CENTAUR,$166 ,$21 ,$33 ,$143 ,$337 ,4,14,1,184,9,Others,6,1,45-55,0,1,2,21,0.7,2,primary,,,,,,,,0
C54929,ODYSSEY,"$3,763 ",$38 ,$382 ,$40 ,$343 ,25,39,14,88,0,Doctor,6,3,55+,1,0,4,26,0.8,3,primary,,,,,3,3,4,0
C54930,CENTAUR,$463 ,$20 ,$25 ,$40 ,$385 ,5,10,0,125,0,Others,6,2,45-55,1,0,2,11,0.9,4,primary,20,,4,1,26,1,,0
C54931,TOKUGAWA,$165 ,$21 ,$325 ,$50 ,$229 ,19,8,5,76,1,Middle Management,6,4,25-35,1,1,3,33,0.8,5,MBA,19,,,,19,,0,100000
C54932,CENTAUR,$10 ,$15 ,$25 ,$40 ,$103 ,0,0,0,8,0,Middle Management,6,2,25-35,0,1,4,6,0.9,5,primary,,,,,,,,90000
C54933,ODYSSEY,$14 ,$34 ,$89 ,$137 ,"$1,079 ",2,131,5,373,10,Others,6,3,25-35,1,1,3,43,0.2,3,primary,11,,,1,12,,,0
C54934,COSMOS,$10 ,$31 ,$103 ,$112 ,$293 ,0,56,2,99,4,Others,6,3,55+,1,1,2,13,0.6,5,primary,,,,3,9,6,,0
C54935,ODYSSEY,$10 ,$32 ,$40 ,$49 ,$310 ,0,91,1,206,1,Others,6,2,45-55,1,1,2,26,0.1,3,primary,,,,,3,3,,0
C54936,ODYSSEY,$202 ,$19 ,$53 ,$40 ,$157 ,5,6,2,34,0,Teacher,6,4,35-45,1,0,3,25,0.2,2,primary,,,,2,8,6,1,0
C54937,CENTAUR,"$1,858 ",$69 ,$281 ,$468 ,"$1,300 ",28,130,16,313,11,Others,6,2,35-45,1,1,1,38,0.7,2,primary,1,,,,1,,,0
C54938,CENTAUR,$496 ,$115 ,$377 ,$40 ,$332 ,15,381,8,205,0,Others,6,2,25-35,0,0,3,3,0.3,1,MBA,2,,,2,4,,,0
C54939,EBONY,$10 ,$15 ,$25 ,$40 ,$150 ,0,1,0,46,0,Social Worker,6,4,25-35,0,1,2,13,0.7,3,MBA,,3,,8,11,,,0
C54940,COSMOS,$166 ,$49 ,$76 ,$493 ,$261 ,1,105,3,135,40,Others,6,3,45-55,1,0,4,28,0.8,3,primary,,,,2,4,2,,0
C54941,CENTAUR,$531 ,$36 ,$25 ,$149 ,$211 ,10,68,0,92,6,Doctor,6,4,25-35,0,0,1,39,0.7,1,primary,1,7,,,8,,0,68000
C54942,CENTAUR,$392 ,$45 ,$66 ,$56 ,$194 ,13,200,6,127,2,Janitor,6,2,35-45,0,1,1,16,0.8,5,primary,2,,,,2,,1,0
C54943,CENTAUR,$442 ,$46 ,$25 ,$63 ,$193 ,13,33,0,41,2,Consultant,6,4,35-45,0,0,0,25,0.6,4,primary,3,,,2,8,3,0,200000
C54944,COSMOS,$10 ,$16 ,$25 ,$296 ,$160 ,0,2,0,43,12,Magician,6,5,25-35,1,1,3,47,0.2,2,MBA,,,,9,11,2,0,120000
C54945,CENTAUR,$39 ,$15 ,$25 ,$40 ,$151 ,2,0,0,36,0,Consultant,6,4,18-24,1,0,2,40,0.3,1,primary,6,,,,9,3,0,90000
C54946,CENTAUR,$298 ,$67 ,$56 ,$125 ,$674 ,9,101,6,471,12,Others,6,5,25-35,0,1,4,4,0.8,1,primary,15,,,,15,,,0
C54947,ODYSSEY,$116 ,$28 ,$167 ,$40 ,$118 ,2,19,5,6,0,Consultant,6,4,25-35,1,0,5,8,0.7,2,primary,,,,5,18,13,0,240000
C54948,CENTAUR,"$1,254 ",$90 ,$39 ,$88 ,$387 ,16,123,2,235,5,Director,6,2,25-35,0,0,4,30,0.9,1,MBA,,,,,,,0,0
C54949,CENTAUR,$111 ,$18 ,$25 ,$127 ,"$2,503 ",6,21,0,210,10,Others,6,3,45-55,0,0,2,17,0.8,2,primary,7,,,1,8,,,0
C54950,EBONY,$10 ,$17 ,$25 ,$51 ,$127 ,0,18,0,72,4,Middle Management,6,4,25-35,0,1,0,5,0.5,2,MBA,1,,,7,11,3,1,0
C54951,COSMOS,"$2,218 ",$90 ,$176 ,$400 ,$798 ,22,202,5,387,10,Others,6,3,35-45,1,0,3,24,0.5,2,primary,4,,,1,5,,,0
C54952,CENTAUR,"$1,042 ",$48 ,$150 ,$123 ,$480 ,89,44,8,243,11,Self Employed,6,1,25-35,0,1,4,15,0.8,5,primary,1,,,1,2,,0,525000
C54953,COSMOS,$10 ,$23 ,$25 ,$181 ,$220 ,0,98,0,143,21,Others,6,2,35-45,1,0,3,8,0.4,2,primary,1,,,4,10,5,,0
C54954,ODYSSEY,"$1,369 ",$39 ,$614 ,$40 ,$119 ,22,89,14,19,0,Middle Management,6,2,55+,0,1,1,43,0.3,5,primary,,,,,6,6,0,170000
C54955,CENTAUR,"$43,505 ",$18 ,$144 ,$87 ,$180 ,575,4,3,39,2,Magician,6,5,45-55,1,0,4,25,0.6,1,primary,3,,,,6,3,0,175000
C54956,CENTAUR,$165 ,$44 ,$54 ,$40 ,$249 ,4,77,2,92,1,Consultant,6,2,45-55,1,1,0,18,0.8,2,primary,1,,,,1,,0,120000
C54957,CENTAUR,$423 ,$22 ,$127 ,$40 ,$352 ,12,12,4,128,0,Others,6,2,25-35,0,1,2,28,0.2,4,primary,,,,,,,,0
C54958,CENTAUR,$438 ,$25 ,$25 ,$170 ,$212 ,4,34,0,144,4,Director,6,2,55+,0,0,2,46,0.3,2,primary,,,,,,,0,0
C54959,COSMOS,$10 ,$20 ,$42 ,$69 ,$230 ,0,5,2,90,2,Consultant,6,4,18-24,0,1,4,24,0.8,4,primary,15,,,,15,,1,0
C54960,COSMOS,$10 ,$15 ,$25 ,$40 ,$121 ,0,0,0,6,0,Consultant,6,3,25-35,1,0,3,23,0.7,4,primary,,,,7,9,2,0,95000
C54961,CENTAUR,$76 ,$18 ,$25 ,$42 ,$455 ,3,21,0,264,1,Others,6,4,25-35,0,0,4,14,0.3,2,MBA,7,,,,10,3,,0
C54962,ODYSSEY,$20 ,$23 ,$236 ,$40 ,$337 ,2,17,6,40,0,Director,6,3,25-35,1,1,2,18,0.1,1,primary,,,,,2,2,29,0
C54963,COSMOS,"$2,785 ",$113 ,$404 ,$40 ,$527 ,34,246,28,172,0,Others,6,2,35-45,1,1,4,36,1,4,primary,,,,11,25,14,,0
C54964,ODYSSEY,$184 ,$15 ,$25 ,$88 ,$413 ,2,0,0,115,4,Others,6,3,55+,0,0,1,29,1,1,MBA,25,,,2,41,36,,0
C54965,ODYSSEY,$62 ,$82 ,$100 ,$55 ,$234 ,3,331,9,137,2,Magician,6,4,35-45,1,1,1,31,0.2,3,primary,,,,25,38,13,0,175000
C54966,CENTAUR,$122 ,$39 ,$56 ,$136 ,$178 ,7,22,2,41,1,Middle Management,6,5,55+,1,0,5,12,1,3,primary,13,,,4,17,,,50000
C54967,CENTAUR,"$1,332 ",$113 ,$65 ,$40 ,$490 ,17,66,4,82,0,Director,6,3,35-45,0,1,4,20,0.5,1,MBA,2,,,,2,,,250000
C54968,ODYSSEY,$10 ,$22 ,$227 ,$65 ,$176 ,0,43,4,38,5,Others,6,5,45-55,0,0,2,40,0.3,2,primary,,,,,12,12,,0
C54969,CENTAUR,$880 ,$118 ,$100 ,$40 ,$344 ,5,171,5,152,0,Doctor,6,4,55+,1,1,0,29,0.4,1,primary,,,,,1,1,0,0
C54970,CENTAUR,$79 ,$15 ,$25 ,$113 ,"$1,927 ",4,1,0,362,2,Magician,6,1,35-45,1,0,2,42,0.3,4,primary,7,,,,8,1,0,110000
C54971,CENTAUR,$208 ,$49 ,$44 ,$40 ,$474 ,7,150,2,268,0,Others,6,3,35-45,0,1,4,43,0.2,4,primary,,,,,,,,0
C54972,COSMOS,$207 ,$47 ,$463 ,$40 ,$170 ,12,112,13,76,0,Magician,6,3,35-45,1,1,3,16,0.8,3,primary,5,2,2,10,22,3,0,70000
C54973,CENTAUR,$392 ,$129 ,$65 ,$385 ,"$1,469 ",11,210,2,556,10,Others,6,3,55+,1,1,2,42,0.6,2,primary,1,,,,1,,,0
C54974,CENTAUR,$59 ,$18 ,$25 ,$40 ,$148 ,3,6,0,38,0,Director,6,4,25-35,1,0,3,11,0.8,4,primary,2,,,,2,,0,55000
C54975,COSMOS,$668 ,$65 ,$38 ,$311 ,$452 ,5,169,1,260,23,Magician,6,4,25-35,1,0,1,39,0.4,4,MBA,2,,,,2,,0,300000
C54976,COSMOS,$10 ,$15 ,$25 ,$40 ,$124 ,0,0,0,11,0,Magician,6,5,35-45,1,1,1,34,1,4,primary,,,,4,6,2,0,43000
C54977,COSMOS,$10 ,$17 ,$71 ,$78 ,$297 ,0,4,2,144,10,Teacher,6,4,35-45,1,0,4,3,0.8,4,MBA,,,,5,9,4,1,0
C54978,CENTAUR,$327 ,$51 ,$90 ,$49 ,$507 ,7,79,2,265,2,Director,6,2,35-45,0,0,1,19,0.2,2,primary,5,,,,5,,1,0
C54979,COSMOS,$14 ,$15 ,$46 ,$84 ,$219 ,1,0,2,63,4,Self Employed,6,3,35-45,0,0,3,6,0.4,2,primary,,,,4,9,5,0,190000
C54980,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Doctor,6,3,45-55,0,0,1,12,0.6,2,primary,4,,,,4,,0,100000
C54981,EBONY,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Magician,6,2,25-35,1,1,4,34,0.2,3,primary,,,,2,7,5,0,92000
C54982,CENTAUR,$10 ,$33 ,$164 ,$52 ,$255 ,1,34,4,41,1,Doctor,6,5,35-45,1,1,1,47,0.9,2,primary,2,,,,2,,0,0
C54983,ODYSSEY,$10 ,$31 ,$60 ,$54 ,$227 ,0,13,2,47,1,Social Worker,6,2,25-35,1,0,2,47,0.2,2,primary,,,,6,24,18,,0
C54984,CENTAUR,$14 ,$16 ,$25 ,$40 ,$108 ,1,1,0,6,0,Consultant,6,3,35-45,1,1,0,39,0.2,4,MBA,,,,,,,0,107200
C54985,CENTAUR,$280 ,$59 ,$148 ,$40 ,$245 ,21,92,9,157,0,Others,6,2,45-55,0,1,2,31,0.1,3,primary,,,,,,,,0
C54986,CENTAUR,$16 ,$85 ,$30 ,$150 ,$581 ,1,242,1,375,6,Others,6,5,45-55,0,0,3,8,0.2,1,primary,21,,2,1,24,,,0
C54987,ODYSSEY,"$4,563 ",$208 ,"$1,537 ",$544 ,"$2,641 ",58,69,22,530,34,Others,6,4,55+,0,1,4,27,0.7,3,MBA,1,,,3,6,2,,0
C54988,CENTAUR,"$1,241 ",$60 ,$79 ,$63 ,$591 ,31,163,7,432,2,Others,6,1,35-45,1,0,1,40,0.5,4,primary,6,,,,6,,,0
C54989,CENTAUR,$431 ,$53 ,$149 ,$54 ,$420 ,14,57,9,117,1,Social Worker,6,4,35-45,1,1,1,12,0.8,3,MBA,1,,,,1,,,0
C54990,CENTAUR,"$1,724 ",$125 ,$310 ,$770 ,$903 ,62,287,22,449,54,Others,6,5,18-24,0,0,4,9,0.2,3,primary,1,,,,1,,,0
C54991,CENTAUR,$384 ,$47 ,$314 ,$349 ,$259 ,20,27,4,33,4,Director,6,2,18-24,1,0,3,26,0.7,2,MBA,2,,,,4,2,0,53000
C54992,COSMOS,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Senior Management,6,1,25-35,1,0,5,7,0.4,3,primary,,,,3,7,4,0,640320
C54993,CENTAUR,$685 ,$222 ,$539 ,"$1,051 ","$2,042 ",16,345,17,789,28,Others,6,2,45-55,0,0,5,13,0.4,5,primary,5,,,,5,,,0
C54994,COSMOS,$10 ,$15 ,$25 ,$40 ,$106 ,0,1,0,4,0,Middle Management,6,4,55+,1,1,2,21,0.6,2,primary,,,,2,7,5,0,73000
C54995,CENTAUR,$181 ,$18 ,$25 ,$70 ,$235 ,2,5,0,27,2,Others,6,3,18-24,0,0,4,50,0.5,2,primary,11,,,,11,,,0
C54996,ODYSSEY,$36 ,$24 ,$239 ,$40 ,$221 ,2,12,1,90,0,Others,6,4,45-55,1,0,2,46,0.6,3,MBA,,,,,1,1,,0
C54997,CENTAUR,$96 ,$33 ,$108 ,$55 ,$401 ,5,9,5,81,1,Others,6,5,35-45,1,0,3,27,0.6,3,primary,,,,,1,1,,0
C54998,COSMOS,$496 ,$18 ,$25 ,$117 ,$596 ,6,9,0,134,3,Magician,6,2,35-45,1,1,5,10,0.3,2,primary,1,,,5,12,6,0,200000
C54999,CENTAUR,"$1,850 ",$216 ,$341 ,"$1,007 ","$1,194 ",19,202,13,237,3,Director,6,5,18-24,0,1,4,5,0.8,5,primary,3,,,,3,,0,0
C55000,CENTAUR,$239 ,$26 ,$100 ,$87 ,$208 ,6,115,6,100,4,Magician,6,2,25-35,1,1,2,26,0.9,3,MBA,1,,,2,4,1,0,80000
C55001,TOKUGAWA,$10 ,$44 ,$25 ,$52 ,$245 ,0,188,0,126,1,Magician,6,5,35-45,0,0,4,44,0.2,4,primary,1,,,2,4,1,0,90000
C55002,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Magician,6,4,45-55,0,0,1,3,0.2,1,primary,3,,,2,5,,0,200000
C55003,EBONY,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Magician,6,4,45-55,0,0,3,37,0.6,4,primary,,,,,,,0,45000
C55004,CENTAUR,"$2,305 ",$50 ,$702 ,$284 ,$712 ,24,66,10,196,9,Director,6,3,35-45,1,0,3,14,0.2,2,primary,11,,,1,12,,3,0
C55005,CENTAUR,$547 ,$90 ,$43 ,$351 ,$575 ,37,164,1,275,18,Others,6,5,45-55,0,1,4,9,0.9,5,primary,1,,,,2,1,,0
C55006,COSMOS,$10 ,$19 ,$26 ,$40 ,$120 ,0,5,1,20,0,Middle Management,6,3,45-55,1,0,0,24,0.9,1,primary,,,,1,7,6,0,516000
C55007,EBONY,$10 ,$17 ,$25 ,$40 ,$154 ,0,15,0,23,0,Social Worker,6,2,35-45,1,1,1,33,0.4,4,MBA,,,,1,4,3,,0
C55008,COSMOS,$10 ,$15 ,$25 ,$40 ,$150 ,0,1,0,19,0,Others,6,5,55+,0,0,0,38,0.5,5,primary,,,,7,11,4,,0
C55009,CENTAUR,$126 ,$16 ,$25 ,$72 ,$154 ,3,4,0,32,7,Consultant,6,5,25-35,1,1,0,22,0.8,5,primary,2,,,1,3,,,90000
C55010,CENTAUR,$216 ,$125 ,$865 ,$470 ,"$1,879 ",20,131,17,526,14,Magician,6,3,35-45,1,1,1,14,0.8,2,primary,13,,,6,29,10,0,20000000
C55011,ODYSSEY,$17 ,$15 ,$30 ,$54 ,$114 ,2,0,2,11,2,Pilot,6,3,45-55,1,1,0,43,0.8,1,primary,,,,4,8,4,,40000
C55012,CENTAUR,"$3,486 ",$587 ,"$1,457 ",$249 ,"$4,782 ",78,596,32,984,4,Others,6,1,45-55,1,1,2,34,0.7,4,MBA,,,,,,,,0
C55013,CENTAUR,$10 ,$15 ,$25 ,$40 ,$103 ,0,0,0,5,0,Others,6,2,35-45,0,0,0,38,0.4,5,primary,1,,,,1,,,0
C55014,CENTAUR,$155 ,$34 ,$30 ,$197 ,$237 ,4,41,1,87,4,Consultant,6,4,45-55,0,1,1,37,1,4,primary,1,,,1,2,,0,120000
C55015,ODYSSEY,$10 ,$41 ,$32 ,$345 ,$700 ,0,55,2,290,6,House Husband,6,1,25-35,0,0,4,50,0.8,3,primary,,,,,2,2,0,0
C55016,ODYSSEY,$508 ,$110 ,$450 ,$177 ,$334 ,23,168,24,167,7,Director,6,2,25-35,1,0,2,29,0.7,4,primary,3,,1,,4,,0,0
C55017,CENTAUR,$59 ,$16 ,$25 ,$170 ,$586 ,1,1,0,33,3,Director,6,4,35-45,1,0,1,46,0.6,3,primary,9,,,,10,1,0,250000
C55018,CENTAUR,$10 ,$15 ,$25 ,$736 ,"$8,035 ",0,0,0,33,1,House Husband,6,4,45-55,0,0,0,28,0.9,4,primary,,,,2,12,10,0,125000
C55019,COSMOS,$10 ,$16 ,$25 ,$40 ,$125 ,0,2,0,22,0,Middle Management,6,1,45-55,0,0,3,26,0.1,4,MBA,,,,8,10,2,0,55000
C55020,CENTAUR,$382 ,$66 ,$29 ,$40 ,$148 ,4,136,5,81,0,Doctor,6,2,35-45,1,1,1,43,0.1,2,primary,4,,,,4,,0,0
C55021,COSMOS,$10 ,$18 ,$25 ,$40 ,$659 ,0,8,0,35,0,Consultant,6,2,35-45,0,1,2,4,0.6,4,primary,,,,5,15,10,0,125000
C55022,COSMOS,$459 ,$255 ,$222 ,$129 ,"$2,723 ",20,395,23,1153,4,Others,6,3,18-24,1,1,4,41,0.2,4,primary,,,,,,,,0
C55023,CENTAUR,$780 ,$115 ,$305 ,"$2,328 ","$1,899 ",43,365,22,880,18,Others,6,3,25-35,0,1,2,13,0.6,1,MBA,18,,3,1,22,,,0
C55024,CENTAUR,$10 ,$34 ,$101 ,$109 ,$651 ,4,58,8,326,8,Others,6,1,45-55,1,1,2,21,0.1,2,primary,12,,,4,16,,,0
C55025,CENTAUR,$209 ,$86 ,$295 ,$87 ,$299 ,7,274,12,163,3,Doctor,6,4,18-24,0,1,2,46,0.4,3,MBA,9,,3,,13,1,0,275000
C55026,CENTAUR,$10 ,$47 ,$27 ,$142 ,$596 ,0,29,1,100,3,Others,6,1,35-45,0,0,1,17,0.3,2,MBA,,,,,,,,0
C55027,ODYSSEY,$283 ,$81 ,$130 ,$40 ,$338 ,4,294,13,211,0,Pilot,6,4,35-45,1,1,4,3,0.3,2,primary,3,,,,3,,0,350000
C55028,COSMOS,$798 ,$25 ,$95 ,$329 ,$715 ,12,7,3,38,1,Magician,6,1,35-45,0,0,1,41,0.5,4,primary,,,,,,,0,225000
